City_ID,City_ID,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind Speed,Country,Weather Description
505,505,San Pedro Del Pinatar,37.8357,-0.791,49.03,58,0,14.0,"{'coord': {'lon': -0.791, 'lat': 37.8357}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 47.68, 'feels_like': 41.94, 'temp_min': 45.23, 'temp_max': 49.03, 'pressure': 1004, 'humidity': 58}, 'visibility': 10000, 'wind': {'speed': 14, 'deg': 266, 'gust': 25.01}, 'clouds': {'all': 0}, 'dt': 1674023144, 'sys': {'type': 2, 'id': 2035203, 'country': 'ES', 'sunrise': 1674026188, 'sunset': 1674061801}, 'timezone': 3600, 'id': 2511247, 'name': 'San Pedro del Pinatar', 'cod': 200}",clear sky
506,506,Parana,-31.732,-60.5238,86.56,43,87,12.88,"{'coord': {'lon': -60.5238, 'lat': -31.732}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 84.42, 'feels_like': 84.24, 'temp_min': 81.46, 'temp_max': 86.56, 'pressure': 1011, 'humidity': 43, 'sea_level': 1011, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 12.88, 'deg': 98, 'gust': 26.57}, 'clouds': {'all': 87}, 'dt': 1674022871, 'sys': {'type': 2, 'id': 2019769, 'country': 'AR', 'sunrise': 1674033256, 'sunset': 1674083412}, 'timezone': -10800, 'id': 3841956, 'name': 'Paraná', 'cod': 200}",overcast clouds
507,507,Mugumu,-1.85,34.7,68.5,51,56,5.23,"{'coord': {'lon': 34.7, 'lat': -1.85}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 68.5, 'feels_like': 67.46, 'temp_min': 68.5, 'temp_max': 68.5, 'pressure': 1015, 'humidity': 51, 'sea_level': 1015, 'grnd_level': 850}, 'visibility': 10000, 'wind': {'speed': 5.23, 'deg': 71, 'gust': 10.63}, 'clouds': {'all': 56}, 'dt': 1674023144, 'sys': {'country': 'TZ', 'sunrise': 1674013495, 'sunset': 1674057455}, 'timezone': 10800, 'id': 152663, 'name': 'Mugumu', 'cod': 200}",broken clouds
508,508,Baglung,28.2719,83.5898,61.7,37,0,6.55,"{'coord': {'lon': 83.5898, 'lat': 28.2719}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 61.7, 'feels_like': 59.31, 'temp_min': 61.7, 'temp_max': 61.7, 'pressure': 1018, 'humidity': 37, 'sea_level': 1018, 'grnd_level': 891}, 'visibility': 10000, 'wind': {'speed': 6.55, 'deg': 157, 'gust': 4.16}, 'clouds': {'all': 0}, 'dt': 1674023144, 'sys': {'country': 'NP', 'sunrise': 1674004698, 'sunset': 1674042778}, 'timezone': 20700, 'id': 1283711, 'name': 'Bāglung', 'cod': 200}",clear sky
509,509,Nandigama,16.7833,80.3,82.99,40,2,6.62,"{'coord': {'lon': 80.3, 'lat': 16.7833}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 82.99, 'feels_like': 82.33, 'temp_min': 82.99, 'temp_max': 82.99, 'pressure': 1017, 'humidity': 40, 'sea_level': 1017, 'grnd_level': 1013}, 'visibility': 10000, 'wind': {'speed': 6.62, 'deg': 155, 'gust': 6.44}, 'clouds': {'all': 2}, 'dt': 1674023145, 'sys': {'country': 'IN', 'sunrise': 1674004271, 'sunset': 1674044786}, 'timezone': 19800, 'id': 1261960, 'name': 'Nandigāma', 'cod': 200}",clear sky
510,510,Saquena,-4.6667,-73.5167,70.61,99,100,2.37,"{'coord': {'lon': -73.5167, 'lat': -4.6667}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 70.61, 'feels_like': 72.03, 'temp_min': 70.61, 'temp_max': 70.61, 'pressure': 1010, 'humidity': 99, 'sea_level': 1010, 'grnd_level': 998}, 'visibility': 5321, 'wind': {'speed': 2.37, 'deg': 24, 'gust': 7.38}, 'clouds': {'all': 100}, 'dt': 1674023145, 'sys': {'country': 'PE', 'sunrise': 1674039218, 'sunset': 1674083687}, 'timezone': -18000, 'id': 3692020, 'name': 'Saquena', 'cod': 200}",overcast clouds
511,511,Belyy Yar,53.6039,91.3903,8.49,74,75,8.95,"{'coord': {'lon': 91.3903, 'lat': 53.6039}, 'weather': [{'id': 620, 'main': 'Snow', 'description': 'light shower snow', 'icon': '13d'}], 'base': 'stations', 'main': {'temp': 7.86, 'feels_like': -4.74, 'temp_min': 7.86, 'temp_max': 8.49, 'pressure': 1034, 'humidity': 74}, 'visibility': 5000, 'wind': {'speed': 8.95, 'deg': 20}, 'clouds': {'all': 75}, 'dt': 1674023146, 'sys': {'type': 2, 'id': 2042737, 'country': 'RU', 'sunrise': 1674007233, 'sunset': 1674036499}, 'timezone': 25200, 'id': 1510377, 'name': 'Belyy Yar', 'cod': 200}",light shower snow
512,512,Kjopsvik,68.097,16.3742,31.87,79,100,9.89,"{'coord': {'lon': 16.3742, 'lat': 68.097}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': 31.87, 'feels_like': 23.63, 'temp_min': 31.87, 'temp_max': 31.87, 'pressure': 995, 'humidity': 79, 'sea_level': 995, 'grnd_level': 991}, 'visibility': 10000, 'wind': {'speed': 9.89, 'deg': 120, 'gust': 10.83}, 'snow': {'1h': 0.13}, 'clouds': {'all': 100}, 'dt': 1674023147, 'sys': {'type': 1, 'id': 1614, 'country': 'NO', 'sunrise': 1674033484, 'sunset': 1674046264}, 'timezone': 3600, 'id': 3150002, 'name': 'Kjøpsvik', 'cod': 200}",light snow
513,513,Sunndalsora,62.6754,8.5515,25.9,78,100,10.29,"{'coord': {'lon': 8.5515, 'lat': 62.6754}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 25.9, 'feels_like': 16, 'temp_min': 25.9, 'temp_max': 25.9, 'pressure': 985, 'humidity': 78, 'sea_level': 985, 'grnd_level': 985}, 'visibility': 10000, 'wind': {'speed': 10.29, 'deg': 162, 'gust': 11.32}, 'clouds': {'all': 100}, 'dt': 1674023147, 'sys': {'country': 'NO', 'sunrise': 1674030700, 'sunset': 1674052804}, 'timezone': 3600, 'id': 3135377, 'name': 'Sunndalsøra', 'cod': 200}",overcast clouds
514,514,Alvares Machado,-22.0794,-51.4719,74.79,83,0,9.22,"{'coord': {'lon': -51.4719, 'lat': -22.0794}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 74.79, 'feels_like': 75.87, 'temp_min': 74.79, 'temp_max': 74.79, 'pressure': 1014, 'humidity': 83}, 'visibility': 10000, 'wind': {'speed': 9.22, 'deg': 90}, 'clouds': {'all': 0}, 'dt': 1674023148, 'sys': {'type': 1, 'id': 8355, 'country': 'BR', 'sunrise': 1674032226, 'sunset': 1674080095}, 'timezone': -10800, 'id': 3472417, 'name': 'Álvares Machado', 'cod': 200}",clear sky
515,515,Atyrau,47.1167,51.8833,17.62,62,0,15.66,"{'coord': {'lon': 51.8833, 'lat': 47.1167}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 17.62, 'feels_like': 5.02, 'temp_min': 17.62, 'temp_max': 17.62, 'pressure': 1034, 'humidity': 62}, 'visibility': 10000, 'wind': {'speed': 15.66, 'deg': 110}, 'clouds': {'all': 0}, 'dt': 1674023148, 'sys': {'type': 1, 'id': 8836, 'country': 'KZ', 'sunrise': 1674015149, 'sunset': 1674047550}, 'timezone': 18000, 'id': 610529, 'name': 'Atyrau', 'cod': 200}",clear sky
516,516,Puerto Colombia,10.9878,-74.9547,78.89,83,17,21.47,"{'coord': {'lon': -74.9547, 'lat': 10.9878}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 78.89, 'feels_like': 78.89, 'temp_min': 78.89, 'temp_max': 78.89, 'pressure': 1009, 'humidity': 83, 'sea_level': 1009, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 21.47, 'deg': 56, 'gust': 25.79}, 'clouds': {'all': 17}, 'dt': 1674023149, 'sys': {'type': 1, 'id': 8584, 'country': 'CO', 'sunrise': 1674040983, 'sunset': 1674082613}, 'timezone': -18000, 'id': 3671497, 'name': 'Puerto Colombia', 'cod': 200}",few clouds
517,517,Chiredzi,-21.05,31.6667,78.82,64,94,7.43,"{'coord': {'lon': 31.6667, 'lat': -21.05}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 78.82, 'feels_like': 78.82, 'temp_min': 78.82, 'temp_max': 78.82, 'pressure': 1015, 'humidity': 64, 'sea_level': 1015, 'grnd_level': 966}, 'visibility': 10000, 'wind': {'speed': 7.43, 'deg': 88, 'gust': 13.13}, 'clouds': {'all': 94}, 'dt': 1674023149, 'sys': {'country': 'ZW', 'sunrise': 1674012374, 'sunset': 1674060032}, 'timezone': 7200, 'id': 893485, 'name': 'Chiredzi', 'cod': 200}",overcast clouds
518,518,Macherla,16.4833,79.4333,82.98,35,3,8.57,"{'coord': {'lon': 79.4333, 'lat': 16.4833}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 82.98, 'feels_like': 81.7, 'temp_min': 82.98, 'temp_max': 82.98, 'pressure': 1017, 'humidity': 35, 'sea_level': 1017, 'grnd_level': 1001}, 'visibility': 10000, 'wind': {'speed': 8.57, 'deg': 151, 'gust': 8.39}, 'clouds': {'all': 3}, 'dt': 1674023150, 'sys': {'country': 'IN', 'sunrise': 1674004449, 'sunset': 1674045023}, 'timezone': 19800, 'id': 1264647, 'name': 'Mācherla', 'cod': 200}",clear sky
519,519,Ighiu,46.15,23.5167,43.18,87,88,3.24,"{'coord': {'lon': 23.5167, 'lat': 46.15}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 43.18, 'feels_like': 41.7, 'temp_min': 43.18, 'temp_max': 43.18, 'pressure': 996, 'humidity': 87, 'sea_level': 996, 'grnd_level': 962}, 'visibility': 10000, 'wind': {'speed': 3.24, 'deg': 225, 'gust': 3.83}, 'rain': {'1h': 0.23}, 'clouds': {'all': 88}, 'dt': 1674023150, 'sys': {'country': 'RO', 'sunrise': 1674021760, 'sunset': 1674054559}, 'timezone': 7200, 'id': 675703, 'name': 'Ighiu', 'cod': 200}",light rain
520,520,Kikuyu,-1.2458,36.6633,68.68,45,0,5.75,"{'coord': {'lon': 36.6633, 'lat': -1.2458}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 63.55, 'feels_like': 61.72, 'temp_min': 63.03, 'temp_max': 68.68, 'pressure': 1022, 'humidity': 45}, 'visibility': 10000, 'wind': {'speed': 5.75, 'deg': 60}, 'clouds': {'all': 0}, 'dt': 1674023151, 'sys': {'type': 1, 'id': 2558, 'country': 'KE', 'sunrise': 1674013078, 'sunset': 1674056929}, 'timezone': 10800, 'id': 192126, 'name': 'Kikuyu', 'cod': 200}",clear sky
521,521,Lenzing,47.9681,13.6231,35.1,62,99,4.68,"{'coord': {'lon': 13.6231, 'lat': 47.9681}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 33.57, 'feels_like': 29.21, 'temp_min': 32.88, 'temp_max': 35.1, 'pressure': 990, 'humidity': 62, 'sea_level': 990, 'grnd_level': 932}, 'visibility': 10000, 'wind': {'speed': 4.68, 'deg': 243, 'gust': 9.95}, 'clouds': {'all': 99}, 'dt': 1674023151, 'sys': {'type': 2, 'id': 20023, 'country': 'AT', 'sunrise': 1674024504, 'sunset': 1674056564}, 'timezone': 3600, 'id': 7873259, 'name': 'Lenzing', 'cod': 200}",overcast clouds
522,522,Kolpashevo,58.3131,82.9089,0.9,94,96,8.23,"{'coord': {'lon': 82.9089, 'lat': 58.3131}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}], 'base': 'stations', 'main': {'temp': 0.9, 'feels_like': -11.7, 'temp_min': 0.9, 'temp_max': 0.9, 'pressure': 1035, 'humidity': 94, 'sea_level': 1035, 'grnd_level': 1026}, 'visibility': 413, 'wind': {'speed': 8.23, 'deg': 142, 'gust': 12.39}, 'snow': {'1h': 0.12}, 'clouds': {'all': 96}, 'dt': 1674023152, 'sys': {'country': 'RU', 'sunrise': 1674010827, 'sunset': 1674036977}, 'timezone': 25200, 'id': 1502862, 'name': 'Kolpashevo', 'cod': 200}",light snow
523,523,Kismayo,-0.3582,42.5454,80.1,69,91,15.14,"{'coord': {'lon': 42.5454, 'lat': -0.3582}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 80.1, 'feels_like': 82.98, 'temp_min': 80.1, 'temp_max': 80.1, 'pressure': 1014, 'humidity': 69, 'sea_level': 1014, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 15.14, 'deg': 59, 'gust': 17.83}, 'clouds': {'all': 91}, 'dt': 1674023152, 'sys': {'country': 'SO', 'sunrise': 1674011746, 'sunset': 1674055437}, 'timezone': 10800, 'id': 55671, 'name': 'Kismayo', 'cod': 200}",overcast clouds
524,524,Dobroye,52.8678,39.8109,27.75,87,99,16.51,"{'coord': {'lon': 39.8109, 'lat': 52.8678}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}], 'base': 'stations', 'main': {'temp': 27.75, 'feels_like': 15.58, 'temp_min': 27.75, 'temp_max': 27.75, 'pressure': 1022, 'humidity': 87, 'sea_level': 1022, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 16.51, 'deg': 150, 'gust': 36.57}, 'snow': {'1h': 0.3}, 'clouds': {'all': 99}, 'dt': 1674022876, 'sys': {'country': 'RU', 'sunrise': 1674019398, 'sunset': 1674049097}, 'timezone': 10800, 'id': 565803, 'name': 'Dobroye', 'cod': 200}",light snow
525,525,Les Herbiers,46.8667,-1.0167,29.91,89,38,5.97,"{'coord': {'lon': -1.0167, 'lat': 46.8667}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 29.91, 'feels_like': 23.77, 'temp_min': 29.91, 'temp_max': 29.91, 'pressure': 1001, 'humidity': 89, 'sea_level': 1001, 'grnd_level': 987}, 'visibility': 10000, 'wind': {'speed': 5.97, 'deg': 314, 'gust': 10.31}, 'clouds': {'all': 38}, 'dt': 1674023153, 'sys': {'type': 1, 'id': 6566, 'country': 'FR', 'sunrise': 1674027788, 'sunset': 1674060309}, 'timezone': 3600, 'id': 3000648, 'name': 'Les Herbiers', 'cod': 200}",scattered clouds
526,526,Aksu,41.1231,80.2644,13.24,69,4,3.42,"{'coord': {'lon': 80.2644, 'lat': 41.1231}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 13.24, 'feels_like': 7.34, 'temp_min': 13.24, 'temp_max': 13.24, 'pressure': 1044, 'humidity': 69, 'sea_level': 1044, 'grnd_level': 908}, 'visibility': 10000, 'wind': {'speed': 3.42, 'deg': 302, 'gust': 3.36}, 'clouds': {'all': 4}, 'dt': 1674023153, 'sys': {'country': 'CN', 'sunrise': 1674007248, 'sunset': 1674041825}, 'timezone': 28800, 'id': 1529660, 'name': 'Aksu', 'cod': 200}",clear sky
527,527,Beyneu,45.3167,55.2,32.05,70,84,13.4,"{'coord': {'lon': 55.2, 'lat': 45.3167}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 32.05, 'feels_like': 22.26, 'temp_min': 32.05, 'temp_max': 32.05, 'pressure': 1034, 'humidity': 70, 'sea_level': 1034, 'grnd_level': 1034}, 'visibility': 10000, 'wind': {'speed': 13.4, 'deg': 102, 'gust': 25.72}, 'clouds': {'all': 84}, 'dt': 1674023154, 'sys': {'country': 'KZ', 'sunrise': 1674013999, 'sunset': 1674047109}, 'timezone': 18000, 'id': 610298, 'name': 'Beyneu', 'cod': 200}",broken clouds
528,528,San Pedro,14.35,121.0167,82.26,83,100,4.61,"{'coord': {'lon': 121.0167, 'lat': 14.35}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 80.98, 'feels_like': 86.97, 'temp_min': 78.03, 'temp_max': 82.26, 'pressure': 1011, 'humidity': 83}, 'visibility': 6000, 'wind': {'speed': 4.61, 'deg': 0}, 'clouds': {'all': 100}, 'dt': 1674023154, 'sys': {'type': 2, 'id': 2037715, 'country': 'PH', 'sunrise': 1673994263, 'sunset': 1674035245}, 'timezone': 28800, 'id': 1688781, 'name': 'City of San Pedro', 'cod': 200}",overcast clouds
529,529,Boralday,43.3578,76.8594,8.46,72,40,2.24,"{'coord': {'lon': 76.8594, 'lat': 43.3578}, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}, {'id': 711, 'main': 'Smoke', 'description': 'smoke', 'icon': '50d'}], 'base': 'stations', 'main': {'temp': 8.46, 'feels_like': 8.46, 'temp_min': 8.46, 'temp_max': 8.46, 'pressure': 1032, 'humidity': 72}, 'visibility': 2900, 'wind': {'speed': 2.24, 'deg': 0}, 'clouds': {'all': 40}, 'dt': 1674023154, 'sys': {'type': 1, 'id': 8818, 'country': 'KZ', 'sunrise': 1674008444, 'sunset': 1674042264}, 'timezone': 21600, 'id': 1526384, 'name': 'Boralday', 'cod': 200}",mist
530,530,Salta,-24.7859,-65.4117,75.58,63,75,3.44,"{'coord': {'lon': -65.4117, 'lat': -24.7859}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 75.58, 'feels_like': 75.79, 'temp_min': 73.99, 'temp_max': 75.58, 'pressure': 1015, 'humidity': 63}, 'visibility': 10000, 'wind': {'speed': 3.44, 'deg': 300}, 'clouds': {'all': 75}, 'dt': 1674023155, 'sys': {'type': 2, 'id': 2038258, 'country': 'AR', 'sunrise': 1674035274, 'sunset': 1674083740}, 'timezone': -10800, 'id': 3838233, 'name': 'Salta', 'cod': 200}",broken clouds
531,531,Teguldet,57.3064,88.1667,-17.72,94,79,2.68,"{'coord': {'lon': 88.1667, 'lat': 57.3064}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': -17.72, 'feels_like': -17.72, 'temp_min': -17.72, 'temp_max': -17.72, 'pressure': 1041, 'humidity': 94, 'sea_level': 1041, 'grnd_level': 1022}, 'visibility': 10000, 'wind': {'speed': 2.68, 'deg': 115, 'gust': 4.12}, 'clouds': {'all': 79}, 'dt': 1674022885, 'sys': {'country': 'RU', 'sunrise': 1674009189, 'sunset': 1674036090}, 'timezone': 25200, 'id': 1489822, 'name': ""Tegul'det"", 'cod': 200}",broken clouds
532,532,Kutum,14.2,24.6667,58.08,29,85,4.21,"{'coord': {'lon': 24.6667, 'lat': 14.2}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 58.08, 'feels_like': 54.95, 'temp_min': 58.08, 'temp_max': 58.08, 'pressure': 1018, 'humidity': 29, 'sea_level': 1018, 'grnd_level': 889}, 'visibility': 10000, 'wind': {'speed': 4.21, 'deg': 127, 'gust': 5.73}, 'clouds': {'all': 85}, 'dt': 1674023155, 'sys': {'country': 'SD', 'sunrise': 1674017374, 'sunset': 1674058393}, 'timezone': 7200, 'id': 371745, 'name': 'Kutum', 'cod': 200}",overcast clouds
533,533,Nador,35.174,-2.9287,55.65,76,100,20.71,"{'coord': {'lon': -2.9287, 'lat': 35.174}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 55.65, 'feels_like': 54.48, 'temp_min': 53.67, 'temp_max': 55.65, 'pressure': 1011, 'humidity': 76}, 'visibility': 10000, 'wind': {'speed': 20.71, 'deg': 320, 'gust': 36.82}, 'clouds': {'all': 100}, 'dt': 1674023156, 'sys': {'type': 1, 'id': 2380, 'country': 'MA', 'sunrise': 1674026325, 'sunset': 1674062690}, 'timezone': 3600, 'id': 2541479, 'name': 'Nador', 'cod': 200}",overcast clouds
534,534,Laguna,38.421,-121.4238,44.78,91,0,0.0,"{'coord': {'lon': -121.4238, 'lat': 38.421}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 40.93, 'feels_like': 40.93, 'temp_min': 38.34, 'temp_max': 44.78, 'pressure': 1019, 'humidity': 91}, 'visibility': 10000, 'wind': {'speed': 0, 'deg': 0}, 'clouds': {'all': 0}, 'dt': 1674023156, 'sys': {'type': 2, 'id': 2002655, 'country': 'US', 'sunrise': 1673968843, 'sunset': 1674004224}, 'timezone': -28800, 'id': 5364271, 'name': 'Laguna', 'cod': 200}",clear sky
535,535,Verkh-Chebula,56.0308,87.6218,-7.31,92,81,2.39,"{'coord': {'lon': 87.6218, 'lat': 56.0308}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': -7.31, 'feels_like': -7.31, 'temp_min': -7.31, 'temp_max': -7.31, 'pressure': 1039, 'humidity': 92, 'sea_level': 1039, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 2.39, 'deg': 85, 'gust': 2.13}, 'clouds': {'all': 81}, 'dt': 1674022883, 'sys': {'country': 'RU', 'sunrise': 1674008880, 'sunset': 1674036662}, 'timezone': 25200, 'id': 1487599, 'name': 'Verkh-Chebula', 'cod': 200}",broken clouds
536,536,Tocopilla,-22.092,-70.1979,69.24,79,12,4.09,"{'coord': {'lon': -70.1979, 'lat': -22.092}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 69.24, 'feels_like': 69.58, 'temp_min': 69.24, 'temp_max': 69.24, 'pressure': 1014, 'humidity': 79, 'sea_level': 1014, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 4.09, 'deg': 199, 'gust': 4.12}, 'clouds': {'all': 12}, 'dt': 1674023157, 'sys': {'country': 'CL', 'sunrise': 1674036721, 'sunset': 1674084591}, 'timezone': -10800, 'id': 3869716, 'name': 'Tocopilla', 'cod': 200}",few clouds
537,537,Horsens,55.8607,9.8503,34.47,91,72,9.06,"{'coord': {'lon': 9.8503, 'lat': 55.8607}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 34.03, 'feels_like': 26.73, 'temp_min': 33.78, 'temp_max': 34.47, 'pressure': 987, 'humidity': 91, 'sea_level': 987, 'grnd_level': 985}, 'visibility': 10000, 'wind': {'speed': 9.06, 'deg': 211, 'gust': 22.79}, 'clouds': {'all': 72}, 'dt': 1674023157, 'sys': {'type': 2, 'id': 2009788, 'country': 'DK', 'sunrise': 1674027473, 'sunset': 1674055407}, 'timezone': 3600, 'id': 2619771, 'name': 'Horsens', 'cod': 200}",broken clouds
538,538,Vilhena,-12.7406,-60.1458,65.93,94,93,2.84,"{'coord': {'lon': -60.1458, 'lat': -12.7406}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 65.93, 'feels_like': 66.65, 'temp_min': 65.93, 'temp_max': 65.93, 'pressure': 1012, 'humidity': 94, 'sea_level': 1012, 'grnd_level': 945}, 'visibility': 10000, 'wind': {'speed': 2.84, 'deg': 100, 'gust': 3.89}, 'clouds': {'all': 93}, 'dt': 1674023158, 'sys': {'country': 'BR', 'sunrise': 1674035256, 'sunset': 1674081230}, 'timezone': -14400, 'id': 3924679, 'name': 'Vilhena', 'cod': 200}",overcast clouds
539,539,Wattegama,6.7989,81.4808,81.25,64,63,11.16,"{'coord': {'lon': 81.4808, 'lat': 6.7989}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 81.25, 'feels_like': 84.02, 'temp_min': 81.25, 'temp_max': 81.25, 'pressure': 1014, 'humidity': 64, 'sea_level': 1014, 'grnd_level': 1001}, 'visibility': 10000, 'wind': {'speed': 11.16, 'deg': 30, 'gust': 15.55}, 'clouds': {'all': 63}, 'dt': 1674023158, 'sys': {'country': 'LK', 'sunrise': 1674003048, 'sunset': 1674045441}, 'timezone': 19800, 'id': 1224061, 'name': 'Wattegama', 'cod': 200}",broken clouds
540,540,Rorvik,64.8621,11.2373,33.91,69,0,11.5,"{'coord': {'lon': 11.2373, 'lat': 64.8621}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 33.91, 'feels_like': 25.39, 'temp_min': 33.78, 'temp_max': 33.91, 'pressure': 987, 'humidity': 69}, 'visibility': 10000, 'wind': {'speed': 11.5, 'deg': 100}, 'clouds': {'all': 0}, 'dt': 1674023159, 'sys': {'type': 1, 'id': 1653, 'country': 'NO', 'sunrise': 1674031484, 'sunset': 1674050730}, 'timezone': 3600, 'id': 3141310, 'name': 'Rørvik', 'cod': 200}",clear sky
541,541,Lerwick,60.1545,-1.1494,37.4,81,96,28.95,"{'coord': {'lon': -1.1494, 'lat': 60.1545}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 37.4, 'feels_like': 25.12, 'temp_min': 37.4, 'temp_max': 37.4, 'pressure': 988, 'humidity': 81, 'sea_level': 988, 'grnd_level': 988}, 'visibility': 3717, 'wind': {'speed': 28.95, 'deg': 351, 'gust': 33.6}, 'rain': {'1h': 0.28}, 'clouds': {'all': 96}, 'dt': 1674023159, 'sys': {'type': 1, 'id': 1438, 'country': 'GB', 'sunrise': 1674031748, 'sunset': 1674056413}, 'timezone': 0, 'id': 2644605, 'name': 'Lerwick', 'cod': 200}",light rain
542,542,Levokumskoye,44.8219,44.6606,35.71,89,94,9.55,"{'coord': {'lon': 44.6606, 'lat': 44.8219}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 35.71, 'feels_like': 28.54, 'temp_min': 35.71, 'temp_max': 35.71, 'pressure': 1027, 'humidity': 89, 'sea_level': 1027, 'grnd_level': 1019}, 'visibility': 10000, 'wind': {'speed': 9.55, 'deg': 109, 'gust': 20.74}, 'clouds': {'all': 94}, 'dt': 1674023160, 'sys': {'country': 'RU', 'sunrise': 1674016434, 'sunset': 1674049733}, 'timezone': 10800, 'id': 535438, 'name': 'Levokumskoye', 'cod': 200}",overcast clouds
